feature_identifier	mz	mummichogID_hsa_biocyc
Row.1748_91542	134.096329974938	CPD-11671,CPD-341,INDOLE-3-GLYCOL,C03711
Row.1749_43465	637.268698659445	
Row.1750_77332	300.19343369107	
Row.1751_2363	225.109309214012	CPD-10806
Row.1754_99577	282.167550564039	
Row.1755_113708	289.140855079829	CPD-9700
Row.1756_97489	255.192988148153	CPD-7867
Row.1757_113722	303.120226048407	BILIVERDINE,CPD-14601
Row.1758_92108	313.198284281519	
Row.1759_105286	305.162244353737	C07344
Row.1760_69207	272.161663999386	
Row.1761_80098	574.27576133	
Row.1762_112339	398.241484835594	
Row.1763_99416	173.093607818742	CPD-10814,CPD-13397,CPD0-1445
Row.1764_97259	212.106783090779	CPD-11406,C01735
Row.1765_129164	533.366538172937	
Row.1766_79343	280.130592453759	C06171,CPD-7712,CPD-7713
Row.1767_77174	244.094194847251	C00475
Row.1769_74506	201.088303307832	CPD-13403,CPD0-1445,C00526,C00299
Row.1770_86061	315.083721322432	CPD-13175
Row.1771_96993	227.104002967761	C00931,CPD-14736
Row.1772_1942	340.802612881505	
Row.1773_65931	231.098813202464	5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE
Row.1775_108291	313.162219460105	CPD-7710
Row.1776_92944	723.412041490891	
Row.1777_80431	266.174430424352	
Row.1779_2114	776.578068259999	
Row.1780_92187	267.168762879932	
Row.1781_5467	133.097098540165	L-ORNITHINE
Row.1782_2787	555.173403903994	
Row.1783_93258	261.109391873628	CPD-13711,CPD-596,C00214
Row.1784_106284	351.156588608392	CPD-12016
Row.1786_78847	679.315543274956	
Row.1787_86798	208.169222324321	
Row.1788_122192	250.178394860039	
Row.1789_71473	216.099184672555	C00475
Row.1790_49842	593.242099996075	
Row.1792_3666	193.046982938117	CPD-11878,CPD-173,ORCINOL-CPD
Row.1793_2225	173.093413912094	CPD-10814,CPD-13397,CPD0-1445
Row.1794_87438	292.226699621296	
Row.1795_2512	213.145861659231	
Row.1796_36541	623.253130055091	
Row.1797_79414	197.15092796653	
Row.1798_92594	399.162469146557	
Row.1799_103466	579.162378321275	CPD-11763
Row.1801_61162	405.24608147631	
Row.1802_111645	386.253835314148	
Row.1803_3357	90.9770521040951	
Row.1804_104948	240.136030433597	CPD-7710,C01516,C01735
Row.1805_4079	658.61752023088	
Row.1806_102646	370.258836120496	
Row.1807_88136	459.256713386007	
Row.1808_119874	183.13558681286	CPD-148
Row.1809_2360	393.082808183522	
Row.1810_48975	637.268851074415	
Row.1811_47861	465.23036890489	
Row.1812_96226	285.203475676132	
Row.1813_3157	289.155554043091	CPD-14705
Row.1814_71116	329.193354493336	C02567
Row.1815_72142	217.119529558468	1-PALMITOYLGLYCEROL-3-PHOSPHATE
Row.1816_51655	449.198910773295	
Row.1817_48181	413.72569087081	
Row.1818_91684	275.124980443049	CPD-7229
Row.1819_52880	405.728287925408	
Row.1820_115987	285.203545638375	
Row.1821_94424	213.145867563877	
Row.1822_125557	226.216442749207	
Row.1823_114475	239.211617987294	
Row.1824_87373	289.140729023648	CPD-9700
Row.1825_90657	275.08859984605	
Row.1826_101762	229.068138700928	4-GUANIDO-BUTYRAMIDE,CPD-13518
Row.1827_136375	727.462631799636	
Row.1828_84200	335.230875672127	
Row.1829_68386	398.21942587741	
Row.1830_117431	337.234877782182	5Z8Z10E14Z-12S-12-HYDROPEROXYICOS,5Z8Z11Z13E-15S-15-HYDROPEROXYICOS,6E8Z11Z14Z-5S-5-HYDROPEROXYCOSA-6,6Z8E10E14Z-5S12R-512-DIHYDROXYI,5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY,ALPROSTADIL,CPD-13086,CPD-8892
Row.1831_9047	175.001565708157	CPD-12374,L-THREONATE,3-HYDROXY-PROPIONATE,CPD-67,D-LACTATE,C00184,GLYCERALD,C00262,L-LACTATE
Row.1832_82535	286.177625272221	R-RETICULINE,S-RETICULINE,SALUTARIDINOL
Row.1833_114408	315.12039872536	7-8-DIHYDROPTEROATE
Row.1834_75613	317.172174199318	
Row.1835_83989	295.141654631415	
Row.1836_114251	409.162363465119	
Row.1837_66904	284.615927725865	
Row.1838_85592	250.142693777019	
Row.1839_55903	545.286055041606	
Row.1840_116975	277.140852407643	C00449,CPD-14601
Row.1841_55414	280.153440796179	
Row.1842_102568	409.162418327881	
Row.1843_73067	214.083427860769	CPD-12021
Row.1844_45300	635.252845323524	
Row.1845_70843	288.21627052581	CPD-14386,C02838
Row.1846_92759	265.177048206765	
Row.1847_98018	296.183280457217	
Row.1848_114967	297.203635337551	CPD-7836
Row.1850_4267	137.070794016635	CPD-10814,CPD-14736,CPD-396
Row.1852_71859	285.120763455526	
Row.1853_83628	257.222030883493	
Row.1854_105921	160.111979441004	C00881
Row.1855_2901	217.104425523938	CPD-8985,CPD-8985,CPD-13403
Row.1856_112835	266.21097156412	
Row.1857_90125	447.293012363121	
Row.1858_1971	195.135341587779	CPD-3617
Row.1859_98912	139.072869120225	C00449
Row.1861_94000	69.0452876778615	C00106,5678-TETRAHYDROPTERIDINE,DI-H-URACIL
Row.1862_2113	207.135226924656	
Row.1863_60838	270.109711854079	
Row.1864_129624	413.323809164562	
Row.1865_96787	268.130633396709	C01516
Row.1866_61972	581.314789803235	
Row.1867_2412	441.297420642877	
Row.1868_52507	224.127638357246	C00051
Row.1869_38266	255.119788818187	CPD-13040
Row.1870_113969	247.072899529196	C00299,C00299,5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE
Row.1871_114081	275.161672020899	
Row.1872_98994	506.285815987768	
Row.1873_78051	311.146195080424	
Row.1874_58129	589.312976513105	
Row.1875_86509	293.172011844393	CPD0-1159
Row.1876_47131	343.172810002232	
Row.1877_103239	385.292413742012	
Row.1878_85107	187.072767306438	CPD-13394,CPD-13404,CPD-3569
Row.1879_87381	261.109439765295	CPD-13711,CPD-596,C00214
Row.1880_119530	357.224894212454	
Row.1881_88339	279.156439208485	CPD-11962
Row.1882_94948	229.11968544024	CPD-7229
Row.1883_67590	353.205498896924	11-DEOXYCORTICOSTERONE,17-ALPHA-HYDROXYPROGESTERONE,CPD-13086,CPD-13525,CPD-13536,CPD-881,CPD66-27,C00376
Row.1884_96891	269.185391756311	
Row.1885_2359	301.140669257286	CPD-11962,CPD-2752
Row.1887_109223	225.182389568757	
Row.1888_74598	288.157113431165	
Row.1890_91806	383.204003547507	
Row.1891_74756	267.206066179507	
Row.1892_84026	260.185275069559	
Row.1893_35062	641.26325309213	
Row.1894_109372	297.167067322948	CPD-11962
Row.1896_2357	273.145638785651	
Row.1897_3734	518.673149633227	
Row.1898_100769	307.130344122966	
Row.1899_55191	198.134601391368	CPD-14053
Row.1900_134283	279.243025068201	
Row.1901_83545	288.156761080448	
Row.1902_82568	258.206006185227	
Row.1903_106604	351.077391094583	
Row.1904_40102	523.272375039425	
Row.1905_28209	350.160597450643	
Row.1906_2432	185.078263206364	
Row.1907_52591	476.249301567946	
Row.1908_2033	88.0760843034993	4-AMINO-BUTYRALDEHYDE,C01015,5-AMINO-LEVULINATE,CPD-10687,CPD-6124,C00763,L-GLUTAMATE_GAMMA-SEMIALDEHYDE,PRO
Row.1909_36742	362.191064743934	
Row.1910_74970	289.10433113592	
Row.1911_102967	229.119747818848	CPD-7229
Row.1912_65966	237.159186454335	
Row.1913_82526	210.146419283403	
Row.1914_87050	588.291513568343	
Row.1915_102946	251.049991815391	PYRIDOXINE-5P
Row.1917_49413	467.226390030501	
Row.1918_79633	519.278087093884	PROTOPORPHYRIN_IX
Row.1921_103709	244.226954034053	C02567
Row.1922_110711	323.14654361344	
Row.1923_64703	268.152341211758	ACETYL-ETCETERA-L-ASPARAGINE
Row.1924_3642	258.817427713435	
Row.1925_97955	254.115436166335	
Row.1926_60263	245.127429513363	
Row.1927_40171	596.342193264139	
Row.1928_105829	275.161630321454	
Row.1929_51297	479.245960426895	
Row.1930_104181	225.195915025792	
Row.1931_47059	769.310524420771	
Row.1933_104107	289.177251863518	2-TRANS6-TRANS-FARNESAL,C01780,C00762,C00468
Row.1934_81942	303.12019027764	BILIVERDINE,CPD-14601
Row.1935_93951	197.05715473036	CYS-GLY
Row.1936_2564	377.208485850871	ALPHA-ANDROSTAN-3BETA17BETA-DIOL,CPD-13179
Row.1937_83029	273.157868213937	
Row.1938_10185	108.042322414633	2-HYDROXY-2-METHYLPROPANENITRILE,CPD-2750,CPD-2751,CPD-3185,CPD-3188,CPD-3191
Row.1939_2118	274.140892874428	
Row.1940_46351	463.214708652352	
Row.1941_2286	199.108832638664	CPD-148,CPD-9700,C00931,C00214
Row.1942_111689	243.099135882564	C00214,3-HYDROXY-L-KYNURENINE,7-8-DIHYDROPTEROATE
Row.1943_110604	351.156763326232	CPD-12016
Row.1945_81808	200.067927590915	CPD-11671,INDOLE-3-GLYCOL,C00255
Row.1946_103802	381.167283652386	
Row.1948_110712	571.267623064365	
Row.1949_110279	409.256245178161	
Row.1950_116879	263.067725057249	AMINO-PARATHION
Row.1951_95405	211.166938946025	
Row.1952_104380	197.15113786576	
Row.1954_128479	665.446517346703	
Row.1955_96028	207.041481085472	CPD-7035,MEVALONATE
Row.1956_2326	321.276069197928	CPD-7284
Row.1957_65281	327.141356768757	
Row.1958_9059	159.02762203746	CPD-294,CPD-420,3-HYDROXY-PROPIONATE,3-KETO-L-GULONATE,4-CARBOXYMETHYLENEBUT-2-EN-4-OLIDE,ASCORBATE,CPD-10608,CPD-12515,CPD-37,D-LACTATE,C00184,GLYCERALD,C00262,L-LACTATE,L-THREONATE
Row.1959_128957	577.39320368183	
Row.1960_10722	125.021076654579	PYRIDOXAL_PHOSPHATE,2-OXOBUTANOATE,3-KETOBUTYRATE,CH3-MALONATE-S-ALD,SUCC-S-ALD
Row.1961_68233	247.093670017429	C00120,C00120,C00526
Row.1962_72046	183.135364567036	CPD-148
Row.1963_77157	282.14625857408	C06174,C05179
Row.1964_51488	421.240638111888	
Row.1965_91291	207.135432721783	
Row.1966_109516	271.166441617957	CPD-7867
Row.1967_96535	319.151657328769	
Row.1968_97417	275.161531803706	
Row.1969_3070	262.859052632802	
Row.1970_95336	257.163298505734	
Row.1971_140155	425.214865303704	
Row.1972_2208	201.123697802845	
Row.1973_70648	225.145791907822	
Row.1974_69796	255.119787880777	CPD-13040
Row.1975_2095	106.086475480257	4-AMINO-BUTYRALDEHYDE
Row.1976_74508	277.104279655606	
Row.1977_115539	370.295198375589	CPD-13612
Row.1978_103004	263.161622478472	
Row.1979_127596	307.094095691702	
Row.1980_2434	922.384895767381	CPD0-1080,4812-TRIMETHYLTRIDECANOYL-COA,C00154
Row.1982_111579	311.219232543847	
Row.1983_9063	181.009513083021	CPD-294
Row.1985_73728	255.156261432616	
Row.1986_2539	299.182518907331	
Row.1987_107665	172.111928857104	
Row.1988_130064	329.208642521174	11-DEOXY-CORTISOL,C02140
Row.1990_63728	335.146297808489	
Row.1992_75056	221.125742017337	
Row.1993_89040	197.151049615635	
Row.1994_66006	423.152219007224	
Row.1995_95913	233.151179360714	C00449
Row.1996_75987	244.131781885666	S-NORLAUDANOSOLINE
Row.1997_92323	254.172749566671	
Row.1998_75335	490.218298369966	
Row.1999_3781	82.945304945782	
Row.2000_35355	277.140581231544	C00449
Row.2001_4140	173.041894538018	BETA-D-XYLOSE,CPD-12175,CPD-1843,CPD-335,C00310,L-XYLULOSE,XYLOSE
Row.2002_90897	282.14649774498	C06174,C05179
Row.2003_100209	253.17725982684	CPD-12936
Row.2004_77361	285.203209076832	
Row.2005_18965	860.728456958498	
Row.2006_55100	405.728200208267	
Row.2007_121332	337.104398461744	7-8-DIHYDROPTEROATE
Row.2008_81476	259.057361547127	CPD-11665,CPD-11665
Row.2009_47320	653.336411350641	
Row.2010_110045	311.138290035431	CPD-352
Row.2011_48736	377.214469824402	
Row.2012_123241	176.143334563285	
Row.2013_96867	393.178243341678	C06526
Row.2014_55152	220.116446214927	N-ACETYL-SEROTONIN,N-METHYLTRYPTOPHAN,PANTOTHENATE,C01594
Row.2015_9158	134.11753202908	
Row.2016_2501	283.089629506168	C00387
Row.2017_59466	241.06778179488	
Row.2018_83903	266.208865360491	
Row.2019_3330	173.078236081948	
Row.2020_3935	167.031196804104	
Row.2021_98412	316.211788603541	
Row.2022_66995	331.208783731538	
Row.2025_85828	353.193545224253	
Row.2026_44145	593.242094817332	
Row.2027_99679	267.099105127649	C01779,C01735,C00212,C00330,PTEROATE
Row.2028_99394	251.125128156659	
Row.2029_2822	615.140428184767	
Row.2030_74106	215.103990148628	C00756,C00214
Row.2031_103453	703.244692620658	
Row.2032_2411	271.187637446458	
Row.2033_71650	274.104493264738	L-ARGININO-SUCCINATE
Row.2034_95770	275.125056888085	CPD-7229
Row.2036_2516	257.150800724199	
Row.2037_100702	268.188231253251	
Row.2039_109264	272.258262181955	
Row.2040_115795	273.110615827474	
Row.2041_3057	238.104699947485	
Row.2042_95736	297.1669064365	CPD-11962
Row.2043_52640	580.347786883219	
Row.2044_102779	227.175224865443	
Row.2045_79345	329.172428085262	
Row.2046_78540	300.120669063391	ACETYL-ETCETERA-L-ASPARAGINE
Row.2047_58264	238.143310021573	
Row.2048_45802	326.161864620319	
Row.2049_75081	230.174714090391	5-BETA-CHOLESTANE-3-ALPHA7-TETRAOL
Row.2051_2897	155.031200122951	
Row.2052_127560	239.211688317404	
Row.2053_114436	250.177874423886	
Row.2054_43244	345.151690294831	
Row.2055_2232	382.865302446047	
Row.2056_89949	173.09348013149	CPD-10814,CPD-13397,CPD0-1445
Row.2057_117361	365.172400700083	
Row.2058_51436	483.221509993038	
Row.2059_28793	153.088345396742	CPD-7619,C08270
Row.2060_87635	287.161391745092	
Row.2061_84936	200.104265518615	CPD-13403,C00475,C00881
Row.2062_63328	283.187416776332	C02567
Row.2063_84285	244.11534899253	
Row.2064_62123	258.109783807913	L-1-GLYCERO-PHOSPHORYLCHOLINE
Row.2066_89976	547.308866499508	
Row.2067_52250	275.124948398087	CPD-7229
Row.2068_2073	169.083149817587	C02373,AGMATHINE,TRANS-2-HEXENOL
Row.2069_100707	225.1823079075	
Row.2070_89221	221.164583770653	
Row.2071_80436	248.1259124353	CPD-11406,N6N6N6-TRIMETHYL-L-LYSINE
Row.2072_2292	179.103959104908	CPD-10806
Row.2073_64503	304.151530434273	C01516
Row.2074_104459	827.326457361124	
Row.2075_100932	279.029928623337	CPD-2961,CPD-2961,CPD-1063,CPD-13912,CPD-444
Row.2078_91935	217.119751916543	1-PALMITOYLGLYCEROL-3-PHOSPHATE
Row.2079_76950	351.225899269956	
Row.2080_76681	202.083525232046	
Row.2082_126829	236.198457421272	
Row.2083_83331	385.183588474882	
Row.2084_91317	254.114937595211	
Row.2085_101852	228.195646569119	
Row.2086_108576	255.206522356927	
Row.2088_90861	322.16228758254	
Row.2089_71548	327.131330196065	
Row.2090_104569	233.151121415197	C00449
Row.2091_101337	532.20580786177	
Row.2092_2368	315.15630047898	
Row.2093_89070	279.038964859541	5-PHOSPHORIBOSYL-5-AMINOIMIDAZOLE,5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE,CPD-11665,CPD-3723,CPD-3725,PSEUDOURIDINE-5-P,UMP
Row.2094_116170	259.130529203449	C00449
Row.2095_89630	312.193685892632	
Row.2096_60839	396.177851564596	
Row.2097_71520	273.10941654105	
Row.2098_102320	321.16734118745	
Row.2099_80901	254.11481186719	
Row.2100_102559	255.19293820138	CPD-7867
Row.2101_94499	475.154495198897	
Row.2102_70171	275.0533957592	
Row.2103_131520	377.136022175833	CPD-12016
Row.2104_55199	399.127344323069	C00255
Row.2105_114489	317.135970384832	
Row.2106_3690	223.166445965046	DODECANOATE
Row.2107_103015	392.240781499719	
Row.2108_57686	284.125461427683	C01735
Row.2109_60730	633.339764132054	
Row.2110_62580	307.114844293208	CPD-13711
Row.2111_3013	153.051958798621	2-KETO-3-METHYL-VALERATE,2K-4CH3-PENTANOATE,CPD-1091,CPD-13228,PRENAL
Row.2112_43059	333.188421695874	
Row.2113_93568	245.114524476465	CPD-574,C00931,PTEROATE
Row.2114_71615	207.148813599832	
Row.2115_114392	322.199109560271	
Row.2116_3142	488.654947354398	
Row.2118_81368	242.115042259085	
Row.2119_115645	184.112104024912	CPD-11406
Row.2120_2319	358.773926287969	
Row.2121_111228	571.098065341817	
Row.2122_48858	505.225171164668	
Row.2125_79593	187.072714023631	CPD-13394,CPD-13404,CPD-3569
Row.2127_78585	249.145823569669	C00449
Row.2128_110969	282.167846027942	
Row.2129_116180	407.146624300571	
Row.2130_111829	349.198680472956	
Row.2131_2895	552.65220306795	
Row.2132_92990	229.119651116389	CPD-7229
Row.2133_15148	336.07344430857	NICOTINAMIDE_NUCLEOTIDE,CH33ADO,CPD-12365,CPD-12367,CPD-13025,C00559,GMP,NMNH
Row.2134_131092	365.136039032385	
Row.2135_59598	232.132381358098	CPD-13040
Row.2137_99433	233.104759311971	
Row.2138_111612	239.211666079461	
Row.2139_117086	268.130879041476	C01516
Row.2140_104678	247.166631014024	CPD-10689,CPD0-1159
Row.2141_96882	218.117432017387	
Row.2142_3594	516.675988617549	
Row.2143_99769	158.096316253049	CPD-11406
Row.2144_2751	199.057474858358	2-KETO-3-METHYL-VALERATE,2K-4CH3-PENTANOATE
Row.2145_120606	266.210965363078	
Row.2146_69483	269.171890949948	DODECANOATE
Row.2147_103029	304.188819052738	
Row.2148_101757	260.22191877499	
Row.2149_114168	249.182566813679	CPD-11961
Row.2150_103740	213.088392725639	CPD-371
Row.2151_113247	358.295067386004	
Row.2152_2391	277.21335462966	C05294
Row.2153_99592	255.192927348751	CPD-7867
Row.2154_62878	343.172804745678	
Row.2155_2216	333.116121337794	ESTRONE-SULFATE
Row.2156_128134	195.185555074008	
Row.2157_112740	211.167026505334	
Row.2158_64978	381.166749377274	
Row.2159_113972	162.127646558328	CPD-12936
Row.2160_80880	208.169162411565	
Row.2161_77487	507.223200561492	
Row.2162_129463	297.253568869601	
Row.2163_2339	309.203222367411	
Row.2164_92786	311.182545008869	CPD-12016
Row.2165_125775	188.143374953375	
Row.2166_100983	252.135679841731	
Row.2167_5016	406.132056381255	BETA-D-GALACTOSYL-ETCETERA-GLUCOSAMINE
Row.2168_120200	263.16162243027	
Row.2169_117712	259.166758896976	
Row.2171_99417	277.104519181272	
Row.2172_59617	185.114582271579	
Row.2173_123927	475.324504640213	
Row.2175_92208	455.188715567191	
Row.2176_2313	187.072711485126	CPD-13394,CPD-13404,CPD-3569
Row.2177_61869	361.18382526791	
Row.2178_109327	343.209454652509	
Row.2181_91302	495.198896952921	
Row.2182_104702	266.172903262869	
Row.2183_72785	187.072603371542	CPD-13394,CPD-13404,CPD-3569
Row.2184_93098	252.13566756453	
Row.2185_2499	438.779469743834	
Row.2186_89340	241.177106205618	C00750
Row.2187_37800	579.226405877467	
Row.2188_102902	231.041524426403	CPD-499
Row.2189_98495	215.067580383497	CPD-7619
Row.2190_2267	283.223969606083	5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY,ALPROSTADIL
Row.2191_76466	316.151761843925	C06171,CPD-7712,CPD-7713
Row.2192_126385	343.224331084157	
Row.2193_104224	315.090795060184	CANAVANINOSUCCINATE
Row.2194_82534	264.195473095922	
Row.2195_70039	319.163664830559	
Row.2196_9618	267.058591604371	C00299
Row.2198_84671	272.162428740869	C06174
Row.2199_119111	560.333693722659	
Row.2200_106082	217.133374405978	
Row.2201_109776	425.136396097042	
Row.2202_116286	353.20909108991	HYDROXY-915-DIOXOPROSTA-13-ENOATE,11-DEOXYCORTICOSTERONE,17-ALPHA-HYDROXYPROGESTERONE,CPD-13086,CPD-13525,CPD-13536,CPD-881,CPD66-27,C00376
Row.2203_124543	363.156652057353	
Row.2204_122687	334.274002208823	
Row.2205_70151	289.104192396022	
Row.2206_100597	299.219157762957	
Row.2207_84618	274.094852156568	
Row.2208_136126	459.329559511948	
Row.2209_51809	309.109168572849	
Row.2210_57237	448.206840020179	
Row.2211_3866	215.067523331414	CPD-7619
Row.2212_100899	255.168338357116	
Row.2213_99037	225.195941955104	
Row.2214_2607	171.098878972462	
Row.2215_3818	432.740812376755	
Row.2217_117212	277.119870004686	CPD-7204
Row.2218_109499	475.339936478086	
Row.2219_2444	227.103873231967	C00931,CPD-14736
Row.2220_120077	363.156688741966	
Row.2221_71397	240.099114502167	CMP,CPD-3710,CPD0-1081
Row.2222_103361	528.264474462032	
Row.2223_119236	164.143371143672	
Row.2224_118427	425.136189225906	
Row.2225_64669	285.203169057414	
Row.2226_115073	290.173148796684	
Row.2227_98480	183.091582495727	N-ACETYL-SEROTONIN,N-METHYLTRYPTOPHAN
Row.2228_134437	301.141057637061	CPD-11962,CPD-2752
Row.2229_42411	513.231436875754	
Row.2230_63627	335.119042658877	
Row.2231_69307	268.094027424778	C01779,C01779
Row.2232_36262	567.264321557909	C00486
Row.2233_64611	276.099084570819	
Row.2234_64339	191.117597574747	CPD-12018,CPD-12023,CPD-3184,N-ACETYL-SEROTONIN,N-METHYLTRYPTOPHAN
Row.2235_67984	247.142580892728	L-ARGININO-SUCCINATE
Row.2236_88292	253.177139076954	CPD-12936
Row.2237_131277	280.225753506289	
Row.2238_108613	263.161679572697	
Row.2239_80437	241.177042291451	C00750
Row.2240_115899	259.094056324288	
Row.2241_92210	214.083604235366	CPD-12021
Row.2242_3896	251.125146231111	
Row.2243_67348	376.206418664137	
Row.2244_2683	255.062602384163	
Row.2245_98913	141.088481310636	
Row.2246_110078	317.114905006923	7-8-DIHYDROPTEROATE,7-8-DIHYDROPTEROATE,CPD-11962
Row.2247_82577	317.135974329478	
Row.2248_3278	508.623370560144	
Row.2249_99217	327.214110953567	
Row.2250_92794	217.08317998354	C00299
Row.2252_115175	411.271938952773	
Row.2253_96268	307.151546596709	
Row.2254_100926	263.056052189946	C00525,TRP
Row.2255_98731	334.273959955025	
Row.2256_44843	495.257742329057	
Row.2257_2308	376.779146172532	
Row.2258_98232	231.09908213096	5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE
Row.2259_77359	282.167456610742	
Row.2260_91753	311.146184018488	
Row.2261_110782	313.12574778781	
Row.2262_119079	277.189403470094	
Row.2263_101343	231.099031618988	5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE
Row.2264_106064	409.162334761739	
Row.2265_122707	325.198645655125	CPD-11268
Row.2266_84156	227.103812944227	C00931,CPD-14736
Row.2267_89393	222.055617618229	
Row.2268_65542	330.168279434415	12-DEHYDRORETICULINIUM,R-RETICULINE,S-RETICULINE,SALUTARIDINOL,CPD-7710
Row.2269_74228	243.098794447745	C00214,3-HYDROXY-L-KYNURENINE,7-8-DIHYDROPTEROATE
Row.2270_116393	283.237897896535	
Row.2271_75403	300.157165042714	C06174,C05322,C05179
Row.2272_3232	708.519106160936	
Row.2273_90044	272.221682684602	
Row.2274_68351	276.120275749434	
Row.2275_87626	571.265969167045	
Row.2276_83329	284.125415589975	C01735
Row.2277_101511	266.151464660496	CPD-7710
Row.2278_118482	184.112078931783	CPD-11406
Row.2279_89926	212.104068034854	5-PHOSPHORIBOSYL-5-AMINOIMIDAZOLE
Row.2280_112303	376.259429387654	PHYTOSPINGOSINE
Row.2281_129566	445.313878895682	CPD-13297
Row.2282_109483	277.189638314323	
Row.2283_76115	272.221606755957	
Row.2284_55907	242.078350233747	
Row.2285_53602	639.28443761232	
Row.2286_130453	289.177249049267	2-TRANS6-TRANS-FARNESAL,C01780,C00762,C00468
Row.2288_2574	287.197749191988	ANDROST4ENE,CPD66-29,C05294,CPD-9610
Row.2289_73434	274.141025386576	
Row.2290_47539	375.199126491236	
Row.2291_65162	315.213887508284	
Row.2292_108235	259.130404570757	C00449
Row.2293_5320	151.143981775844	
Row.2294_87283	427.2668297249	
Row.2295_69202	243.15644714883	
Row.2296_119898	139.072879351524	C00449
Row.2297_80094	237.145806372004	
Row.2298_98220	239.103916162332	N-FORMYLKYNURENINE,5-HYDROXY-TRYPTOPHAN,6-LACTOYL-5678-TETRAHYDROPTERIN,CPD-13390,CPD-14202,CPD-14203,CPD-7202,CPD-7229,TMP
Row.2299_66660	260.125470563077	S-NORLAUDANOSOLINE
Row.2300_99739	223.166633033946	DODECANOATE
Row.2301_65890	136.075573469916	C07565,5678-TETRAHYDROPTERIDINE,CPD-14094,CPD-3193,CPD-3194,C03758,TYR
Row.2302_86212	297.203324537459	CPD-7836
Row.2303_92731	236.161859372392	
Row.2304_18982	853.735022767941	
Row.2305_76592	306.242372595614	
Row.2307_107514	486.285077038153	GLYCOLITHOCHOLATE-3-SULFATES
Row.2308_127194	289.154007642517	
Row.2309_28540	613.294784041476	
Row.2310_2398	193.083314957577	FORMYL-ISOGLUTAMINE,N-FORMIMINO-L-GLUTAMATE
Row.2311_60653	607.257969202945	ALPHA-N-ACETYLNEURAMINYL-26-BETA-D-GALA,C00486
Row.2312_71589	442.245743187955	7E9E11Z14Z-5S6R-6-CYSTEIN-S-YL,7E9E11Z14Z-5S6R-6-CYSTEIN-S-YL
Row.2313_113610	223.166743713476	DODECANOATE
Row.2314_9427	174.038571007163	CPD-13406,C00740,C00242,SER
Row.2315_84677	244.226763470552	C02567
Row.2316_94444	266.128411269798	
Row.2317_102626	520.337898839728	
Row.2318_109290	411.271955161438	
Row.2319_39474	397.111544465637	
Row.2320_79678	214.083492987615	CPD-12021
Row.2321_82813	391.198203392215	17-ALPHA20-ALPHA-DIHYDROXYPREGN-4-EN-3-,CPD66-23
Row.2322_121417	395.125504807984	
Row.2324_64458	365.193200997573	
Row.2325_80429	240.120363269897	NALPHA-GAMMA-L-GLUTAMYLHISTAMINE
Row.2326_134205	544.337974607827	
Row.2327_92926	299.21892365096	
Row.2328_83997	344.184860412572	C05322
Row.2329_77866	283.187509686021	C02567
Row.2330_35425	377.145149338337	C00255
Row.2331_92952	211.093763456253	CPD-11670
Row.2332_3670	306.167486415798	
Row.2333_3681	200.858819117552	
Row.2334_105253	226.122359065291	C06171,CPD-7712,CPD-7713
Row.2335_2314	125.020907185922	PYRIDOXAL_PHOSPHATE,2-OXOBUTANOATE,3-KETOBUTYRATE,CH3-MALONATE-S-ALD,SUCC-S-ALD
Row.2336_75343	344.184688585144	C05322
Row.2337_2479	273.166909467151	C00468,C00468,CPD-10689
Row.2338_55661	282.168192150623	
Row.2339_117716	249.182482295388	CPD-11961
Row.2340_103503	229.083351798753	C00526,CPD-195
Row.2341_83690	208.130541476965	
Row.2342_106380	247.17817098535	
Row.2343_70211	420.232513016853	
Row.2344_2338	151.072726985875	3-UREIDO-PROPIONATE,ASN,CPD-11962,CPD0-1028,C00353
Row.2345_102027	407.157996179673	
Row.2346_2323	179.067540535886	
Row.2347_75892	273.121702741016	3-KETOLACTOSE,L-ARGININO-SUCCINATE
Row.2349_61699	460.206909839625	
Row.2350_131304	449.287595862437	GLYCOCHOLIC_ACID
Row.2351_2830	481.153994744296	
Row.2352_57363	783.325897184356	
Row.2353_96667	223.166586482851	DODECANOATE
Row.2354_79477	263.125041656908	
Row.2355_90663	282.167991518654	
Row.2356_62059	281.126335089807	
Row.2357_59684	475.214711947127	
Row.2358_35600	511.272686010311	
Row.2359_109824	349.141053591464	CPD-12016
Row.2360_2880	662.532271866429	
Row.2361_104361	255.15650213556	
Row.2362_2831	541.120809960959	
Row.2363_102424	211.130363289166	
Row.2364_68945	357.188619202268	C01674
Row.2365_43887	638.316657064829	
Row.2367_47132	435.219779642104	
Row.2368_131877	291.192950944594	C01124,2-TRANS6-TRANS-FARNESOL,C00735,CPD-286,CPD-287,CPD-352
Row.2369_54466	304.151471495054	C01516
Row.2370_115792	265.152293310792	
Row.2371_2565	348.989684946932	
Row.2372_64387	365.205661131587	LINOLEIC_ACID
Row.2373_103343	238.141663090022	
Row.2374_2549	137.057152672159	
Row.2375_87049	381.23612646276	
