Gene	feature_identifier	Protein	P.Value	adj.P.Val	logFC	AveExpr
NLGN2	NLGN2_Q8NFZ4	Q8NFZ4	0.712614450317226	0.786055144432488	0.0257097166288283	15.0942793778608
CASP10	CASP10_Q92851	Q92851	0.713265333516598	0.78665282311401	-0.025948670517117	12.1671690388843
RDX	RDX_P35241	P35241	0.714187296923853	0.787549244880568	-0.0232494146459601	16.2553500161949
SUSD6	SUSD6_Q92537	Q92537	0.714920505766838	0.788237280850065	-0.0897279658341539	10.4271236923486
SPANXC	SPANXC_Q9NY87	Q9NY87	0.715952232628844	0.789254187986626	-0.0325287544015147	13.6817367222034
TIAL1	TIAL1_Q01085	Q01085	0.716177221642521	0.789381585474277	0.0179526831530339	16.6309989287049
TNKS1BP1	TNKS1BP1_Q9C0C2	Q9C0C2	0.716607300124187	0.789734962281681	-0.0188840095471186	18.4938816789026
APIP	APIP_Q96GX9	Q96GX9	0.716753320601582	0.7897752336673	0.0464808441358375	15.8077849180445
RIPK2	RIPK2_O43353	O43353	0.717296045914161	0.790252546613433	0.0701310747398587	10.9123483368127
ARHGAP32	ARHGAP32_A7KAX9	A7KAX9	0.717645023022984	0.790516291966377	0.0636541755425348	11.9185188043934
UBIAD1	UBIAD1_Q9Y5Z9	Q9Y5Z9	0.718184613231165	0.790989893106813	-0.0271535158317207	13.4503525974401
PTK2B	PTK2B_Q14289	Q14289	0.718450679867223	0.791162143880651	-0.0390581576409303	13.560998999167
RNF121	RNF121_Q9H920	Q9H920	0.718683341317367	0.791297561700776	0.0250068577643621	14.4622664867026
SAYSD1	SAYSD1_Q9NPB0	Q9NPB0	0.718850031779262	0.791360312720219	0.0397137819007209	13.8910456201343
EIF3B	EIF3B_P55884	P55884	0.719136785334664	0.791555198261256	-0.0204540833702396	17.8144239662558
RAC2	RAC2_P15153	P15153	0.719655768333054	0.791926090895588	-0.014160021063315	17.837778252554
KIAA0430	KIAA0430_Q9Y4F3	Q9Y4F3	0.719693298019333	0.791926090895588	-0.0318937445800724	13.2468610338221
TMEM11	TMEM11_P17152	P17152	0.720523794464823	0.792719025967551	0.0189694248359711	15.0858460398543
PIR	PIR_O00625	O00625	0.7215008838298	0.793672975899386	0.0627434297334322	11.9776691516544
RRAS2	RRAS2_P62070	P62070	0.721921014199532	0.793951468064433	0.020001880273238	16.7965424313107
MLYCD	MLYCD_O95822	O95822	0.721980971793464	0.793951468064433	0.015595158344782	14.2545256847781
IGSF1	IGSF1_Q8N6C5	Q8N6C5	0.722084222618622	0.793951468064433	-0.0323565071489984	13.4871648220571
PUS1	PUS1_Q9Y606	Q9Y606	0.722477494315083	0.794207258172232	-0.0174957741411959	17.2535896877405
PM20D2	PM20D2_Q8IYS1	Q8IYS1	0.722537043995614	0.794207258172232	-0.0186583864660843	15.1215075105724
FAM195B	FAM195B_C9JLW8	C9JLW8	0.722684720436632	0.794248563868047	-0.0279831394456913	13.3329305854454
RPA2	RPA2_P15927	P15927	0.723371154347113	0.794881874708313	-0.0200537640347314	16.7104442242107
AGTPBP1	AGTPBP1_Q9UPW5	Q9UPW5	0.723637001193821	0.795052897747826	-0.0300643046441103	15.9912305132702
ATP5B	ATP5B_P06576	P06576	0.724156587719335	0.795502607554026	-0.0125543503670471	20.3666430465784
CDK5RAP3	CDK5RAP3_Q96JB5	Q96JB5	0.72507349188949	0.796388576505905	0.0191845049550565	17.3167683098407
ACOT9	ACOT9_Q9Y305	Q9Y305	0.72612787378895	0.797425252171333	0.0218236853673552	18.7818547255162
MBNL2	MBNL2_Q5VZF2	Q5VZF2	0.726406821675044	0.797610169187788	0.0754836577467071	10.4817714849563
PYCR1	PYCR1_P32322	P32322	0.727156783760434	0.79831213484215	-0.0169054644735489	17.7101101410938
ERMP1	ERMP1_Q7Z2K6	Q7Z2K6	0.727685270764577	0.798770776520946	-0.0202456263009196	16.8527541070265
ATP11C	ATP11C_Q8NB49	Q8NB49	0.727857110170526	0.798837850718116	0.0211734928590666	16.2759938175146
PSMC5	PSMC5_P62195	P62195	0.728252007403308	0.799149677731589	-0.0168947253929481	17.4525389627988
RAB9A	RAB9A_P51151	P51151	0.728413349977106	0.799153594906778	-0.0159415255028215	16.5293140254031
YBX1	YBX1_P67809	P67809	0.728477133366645	0.799153594906778	0.0179619071082868	18.0136783440791
PGRMC2	PGRMC2_O15173	O15173	0.728662060677494	0.799234925608551	0.0184244107671425	18.6140618004841
WDR73	WDR73_Q6P4I2	Q6P4I2	0.731370815747234	0.80198118471853	0.0626927934868124	10.3159520195629
FRMD5	FRMD5_Q7Z6J6	Q7Z6J6	0.731429469141962	0.80198118471853	0.050232479848475	11.2965818928388
NMT2	NMT2_O60551	O60551	0.731499333996108	0.80198118471853	0.0466827605529065	15.7913252515147
RAB5C	RAB5C_P51148	P51148	0.7333606148615	0.80386189025227	-0.0182358087879422	17.8279447612236
ARHGAP5	ARHGAP5_Q13017	Q13017	0.733437615974555	0.80386189025227	-0.0135078273121163	15.4614334766848
TRAPPC9	TRAPPC9_Q96Q05	Q96Q05	0.733836180019366	0.804176546051907	0.0345290625035641	12.2297937269878
MBOAT7	MBOAT7_Q96N66	Q96N66	0.73546944779187	0.805719091775812	-0.0222661085144722	17.6624070553413
EIF3C	EIF3C_Q99613	Q99613	0.735506371684225	0.805719091775812	0.0182115945389363	18.0081595795519
FUT8	FUT8_Q9BYC5	Q9BYC5	0.735578865876836	0.805719091775812	0.0166734047282802	17.2023450371936
LRP6	LRP6_O75581	O75581	0.736154151186806	0.806226817467985	0.141562958455753	15.3199131309009
C9orf78	C9orf78_Q9NZ63	Q9NZ63	0.736328831824965	0.806295718394853	0.0269013996901695	14.7776728083827
IGSF8	IGSF8_Q969P0	Q969P0	0.736851101179238	0.80674054646204	0.0135775699480156	17.614460499676
	_P0DP25	P0DP25	0.736958719321437	0.80674054646204	0.0778183389256739	17.6522056089896
CYB561D2	CYB561D2_O14569	O14569	0.738536556394926	0.808345124841905	-0.052846268817536	13.988012071638
ABHD13	ABHD13_Q7L211	Q7L211	0.73892912734167	0.808555831779896	0.0385528522476051	12.3351232131751
RBM12	RBM12_Q9NTZ6	Q9NTZ6	0.738994032294181	0.808555831779896	0.0260358814757744	17.3361654855151
FBXO11	FBXO11_Q86XK2	Q86XK2	0.739065311166708	0.808555831779896	0.14214624184563	9.28609891022933
NIFK	NIFK_Q9BYG3	Q9BYG3	0.739961554322949	0.809413594069106	-0.0112444201070083	17.7704574231673
HYLS1	HYLS1_Q96M11	Q96M11	0.740263974204647	0.80962163582661	-0.0494870369997535	12.6804085764754
MAX	MAX_P61244	P61244	0.740716936558947	0.80999423682526	0.033314431117585	14.3210775618079
PODXL	PODXL_O00592	O00592	0.741190747600202	0.810389520034534	-0.0303032509842609	16.2884957786516
TPGS1	TPGS1_Q6ZTW0	Q6ZTW0	0.741606875120002	0.810721624051477	-0.0339538622107245	11.6227920571679
CTSH	CTSH_P09668	P09668	0.742113295256315	0.811152319996827	-0.0370139405595964	14.3326074108498
POGK	POGK_Q9P215	Q9P215	0.743119606447654	0.812062587902017	-0.212196011130635	9.90123297212086
TRPM4	TRPM4_Q8TD43	Q8TD43	0.74317402936321	0.812062587902017	-0.0216313741561009	14.3311401026693
RNF128	RNF128_Q8TEB7	Q8TEB7	0.743283790950516	0.812062587902017	-0.0853186988503136	12.8455290482475
HLA-DRA	HLA-DRA_P01903	P01903	0.744014518127102	0.812737845816007	-0.0155138066894676	15.4082489423362
LMCD1	LMCD1_Q9NZU5	Q9NZU5	0.745913312271714	0.814688665363837	-0.0442792696706267	12.5010524390871
NOS1AP	NOS1AP_O75052	O75052	0.746123298551613	0.814794652702291	-0.0204842977043036	13.9387512228969
NDUFB6	NDUFB6_O95139	O95139	0.746363952894196	0.814934093564209	0.0570331580680108	14.9460734235951
BSG	BSG_P35613	P35613	0.747092129336245	0.815605723521742	-0.01429687769145	17.6717424107963
PRKCI	PRKCI_P41743	P41743	0.747354149150534	0.815768320770457	-0.0145991136053141	16.9723542761133
TRAF1	TRAF1_Q13077	Q13077	0.747592800012785	0.815905364492017	-0.0241782744125114	13.8447023163931
ICOSLG	ICOSLG_O75144	O75144	0.747745390533425	0.815948456709746	0.0255756252129231	15.5678181665747
MCRS1	MCRS1_Q96EZ8	Q96EZ8	0.748113084880811	0.816226224187866	0.0489797752038115	12.2622333897328
TNIK	TNIK_Q9UKE5	Q9UKE5	0.748363133822142	0.816375570451071	0.0238303574393388	14.2569044897303
NR2C2	NR2C2_P49116	P49116	0.748982401833911	0.816837546520672	-0.0407805881036509	12.1164625098095
GPN3	GPN3_Q9UHW5	Q9UHW5	0.749032429128661	0.816837546520672	0.0518048815635499	14.9467916867262
TIMM17B	TIMM17B_O60830	O60830	0.749126311031434	0.816837546520672	0.0326636175563699	16.3326888339223
TANGO6	TANGO6_Q9C0B7	Q9C0B7	0.749259171480708	0.816858948626541	0.0241032402100174	13.730172184833
RAD17	RAD17_O75943	O75943	0.750117722658616	0.817621203867751	-0.0266634483713695	13.7054633741667
C14orf159	C14orf159_Q7Z3D6	Q7Z3D6	0.750185021957395	0.817621203867751	-0.0189129192298587	16.4595267597628
MRPL1	MRPL1_Q9BYD6	Q9BYD6	0.7503910008807	0.817722157153077	-0.0451915487784991	11.3265659348827
GOSR2	GOSR2_O14653	O14653	0.751088818145834	0.818358969053624	0.104520550603516	14.5764803841451
ZNRD1	ZNRD1_Q9P1U0	Q9P1U0	0.752244236850161	0.81949409915993	-0.0550467351373491	10.4948328456192
ADCY9	ADCY9_O60503	O60503	0.752577854126532	0.819733752026091	0.0180935547045191	15.6038342142543
COX16	COX16_Q9P0S2	Q9P0S2	0.752755510608418	0.819781721855467	0.0471794534907968	14.1299193890898
PTP4A2	PTP4A2_Q12974	Q12974	0.75284916929477	0.819781721855467	-0.0197000430413041	15.7797844252942
MED18	MED18_Q9BUE0	Q9BUE0	0.753483395261011	0.820348507910192	0.0162907858012531	15.3607051212335
POLR3D	POLR3D_P05423	P05423	0.754379879639356	0.82120061139555	0.0776488882564443	12.7849485840992
NUB1	NUB1_Q9Y5A7	Q9Y5A7	0.754525639166347	0.821235359225412	-0.0121437876124872	14.940526034323
MINK1	MINK1_Q8N4C8	Q8N4C8	0.755203018346649	0.821848630917594	0.0178149863510324	15.1877701161854
VPS11	VPS11_Q9H270	Q9H270	0.755496004635235	0.821983852597468	0.0167432686256639	16.2880722516104
DDX31	DDX31_Q9H8H2	Q9H8H2	0.755555160323511	0.821983852597468	-0.0194430142238851	16.7754554881078
CD99L2	CD99L2_Q8TCZ2	Q8TCZ2	0.755682948459122	0.821998912874564	0.0393675417601127	13.2485181415047
CEP170	CEP170_Q5SW79	Q5SW79	0.756413508742828	0.822587579588477	-0.0134146542062723	17.4980690939013
TMEM44	TMEM44_Q2T9K0	Q2T9K0	0.75645217673828	0.822587579588477	-0.037118781082194	12.7649170982989
SET	SET_Q01105	Q01105	0.757297842599951	0.82338306503633	-0.0250548356482074	14.6164646878711
GBA	GBA_P04062	P04062	0.75759252911635	0.823579340724133	-0.0151097853411244	17.532494028687
SP2	SP2_Q02086	Q02086	0.757988118210884	0.823769916731537	-0.0731777919573187	11.0790530388019
STRIP1	STRIP1_Q5VSL9	Q5VSL9	0.757996216698633	0.823769916731537	0.0128876809931366	15.085598409142
CDC27	CDC27_P30260	P30260	0.758747122217366	0.824261022595272	-0.0331118203945735	17.393047801101
PRKRA	PRKRA_O75569	O75569	0.758761038994604	0.824261022595272	0.0121898679298589	15.4350293785962
BOP1	BOP1_Q14137	Q14137	0.758796884868982	0.824261022595272	0.0113484062833962	18.3180399175518
SNX19	SNX19_Q92543	Q92543	0.758905144452148	0.824261022595272	0.0215353256221125	13.6398664868415
NASP	NASP_P49321	P49321	0.759126053243684	0.82437683999698	-0.0173367889574081	16.4174672548952
ST13P5	ST13P5_Q8NFI4	Q8NFI4	0.759347627465873	0.824452104895636	-0.0391182415781568	12.7815920536397
GNS	GNS_P15586	P15586	0.75942393083331	0.824452104895636	0.0186984459663648	17.5775498737355
PXK	PXK_Q7Z7A4	Q7Z7A4	0.759722912937945	0.824536143211073	0.0155512855103233	15.8380957135993
VLDLR	VLDLR_P98155	P98155	0.759729934006655	0.824536143211073	-0.0399168264379561	14.7258223918502
LIN52	LIN52_Q52LA3	Q52LA3	0.75995140412328	0.824652441237265	-0.0335178272246086	13.2341788426031
HSD17B7	HSD17B7_P56937	P56937	0.76088924049319	0.825447075356934	0.0174003691879427	15.966259940819
PIK3CB	PIK3CB_P42338	P42338	0.760912538276076	0.825447075356934	0.0215724476319785	14.0640831824987
BCOR	BCOR_Q6W2J9	Q6W2J9	0.761349198997088	0.82579659022177	-0.0265943736984671	13.699889629434
SMN1	SMN1_Q16637	Q16637	0.762217969207887	0.826509259766699	-0.018225032386086	14.6106629002519
NUDT1	NUDT1_P36639	P36639	0.762235390245058	0.826509259766699	0.0182586876889381	19.477125310511
FOXP4	FOXP4_Q8IVH2	Q8IVH2	0.762480833377933	0.826651146977518	0.0188926212020775	15.531629776426
TCIRG1	TCIRG1_Q13488	Q13488	0.762795759759635	0.826825051853534	0.0140939828655746	17.8387729114096
GEMIN4	GEMIN4_P57678	P57678	0.762870466473125	0.826825051853534	0.0135698588537139	17.4331088439856
MFF	MFF_Q9GZY8	Q9GZY8	0.763226304760939	0.827080297351223	0.0160942228173049	15.9692735230878
SNAP23	SNAP23_O00161	O00161	0.763335267502695	0.827080297351223	0.0199928926370241	16.1320965863001
AAED1	AAED1_Q7RTV5	Q7RTV5	0.763837998604186	0.827500724122331	0.024844221307406	15.5387905013041
FYCO1	FYCO1_Q9BQS8	Q9BQS8	0.764613349360427	0.828216321664582	-0.0164550578195453	18.6058126579357
NOC2L	NOC2L_Q9Y3T9	Q9Y3T9	0.76492350145613	0.828427884627612	0.0147468532282247	17.1181972187215
SUB1	SUB1_P53999	P53999	0.765374767542835	0.828792190491446	0.0309608770945005	16.5725314137181
SPECC1L	SPECC1L_Q69YQ0	Q69YQ0	0.766090166626492	0.829442362605961	-0.0155826552594434	16.8239742980519
EIF2AK3	EIF2AK3_Q9NZJ5	Q9NZJ5	0.766622756466986	0.829790742404282	-0.0151244445405752	16.2738841334767
COMTD1	COMTD1_Q86VU5	Q86VU5	0.766641987541522	0.829790742404282	-0.016139591550532	15.2236620292668
MAD1L1	MAD1L1_Q9Y6D9	Q9Y6D9	0.767111339777865	0.830169778000507	0.0130435922836583	17.2590412608844
COL12A1	COL12A1_Q99715	Q99715	0.767222332953892	0.830169778000507	0.0117208472683288	19.0143150772355
ABI1	ABI1_Q8IZP0	Q8IZP0	0.767862249831975	0.830669506603659	-0.02339144429315	16.2121761693035
RNF213	RNF213_Q63HN8	Q63HN8	0.767914463479318	0.830669506603659	-0.0146900427505834	19.0052256156906
C2orf49	C2orf49_Q9BVC5	Q9BVC5	0.768543183249779	0.83122496611153	0.0379733395972703	12.5653861232783
PECR	PECR_Q9BY49	Q9BY49	0.769430964235558	0.83206040713466	-0.023199017221776	13.066271723792
MAPK3	MAPK3_P27361	P27361	0.769779898911134	0.832312978229154	0.025402073619766	15.9684095267682
C1orf131	C1orf131_Q8NDD1	Q8NDD1	0.770816902923182	0.833309326792723	-0.0812636706906638	12.78483139502
RASSF8	RASSF8_Q8NHQ8	Q8NHQ8	0.771145106411056	0.833539226498256	-0.0297294216648485	12.554519007482
FGFRL1	FGFRL1_Q8N441	Q8N441	0.771315814071229	0.833577100722852	0.0307933096821102	13.0603696946423
YARS2	YARS2_Q9Y2Z4	Q9Y2Z4	0.77141124541527	0.833577100722852	0.0160964155963761	18.1196424846182
PTBP1	PTBP1_P26599	P26599	0.77326486539965	0.835454955667676	0.0187333778199346	18.1776232293107
C1orf21	C1orf21_Q9H246	Q9H246	0.774206084456881	0.836346614745723	-0.0475336202253445	12.7553332422597
CLDN23	CLDN23_Q96B33	Q96B33	0.7750509692707	0.83713395602917	-0.0691021981620104	10.8176374356537
WDR3	WDR3_Q9UNX4	Q9UNX4	0.775429837531219	0.837417791609314	0.0100761000316147	16.9745974870624
PAK1	PAK1_Q13153	Q13153	0.775788665876086	0.837679903551876	-0.0323874544459937	11.5142841144701
CHKA	CHKA_P35790	P35790	0.775958851086785	0.837738274729133	0.0229110553954079	16.0199728922005
TNK1	TNK1_Q13470	Q13470	0.776134071241197	0.837802063434684	-0.0592402361535385	16.4418361723352
ZCCHC17	ZCCHC17_Q9NP64	Q9NP64	0.776376339629136	0.837938197798412	-0.0532501572281614	11.1702550374875
ALG2	ALG2_Q9H553	Q9H553	0.776883647805542	0.838233117703758	-0.0137375448160029	17.843684091858
ATP9A	ATP9A_O75110	O75110	0.776972781433947	0.838233117703758	-0.0133085284743704	15.223001219167
CAV2	CAV2_P51636	P51636	0.776998178276273	0.838233117703758	-0.0270878051318313	17.7068821600097
ANKRD28	ANKRD28_O15084	O15084	0.777265843903264	0.83839650088489	-0.0290938038905679	14.7443051329381
CLCN3	CLCN3_P51790	P51790	0.778350622826497	0.839416207118764	0.0193288160592822	16.2890933974627
PEX6	PEX6_Q13608	Q13608	0.778443918162536	0.839416207118764	-0.00937035125829411	15.3370922620746
ELOVL7	ELOVL7_A1L3X0	A1L3X0	0.779149642954746	0.839969236580554	0.0289851427825454	10.2749109148669
DHPS	DHPS_P49366	P49366	0.779189649458978	0.839969236580554	-0.0173899514355575	16.2477547134359
BCKDHB	BCKDHB_P21953	P21953	0.779623412586682	0.840311265262263	0.0129405547551684	15.8844539847634
FAM73B	FAM73B_Q7L4E1	Q7L4E1	0.780763846904299	0.841414758226414	-0.0336564870863842	13.5704944888245
CEP57	CEP57_Q86XR8	Q86XR8	0.780921868440109	0.841459351594764	0.0230888834294625	14.0712320998006
SDHAF2	SDHAF2_Q9NX18	Q9NX18	0.781538976972133	0.841997696353879	0.0304405174277704	15.531134020347
CUL7	CUL7_Q14999	Q14999	0.781663327572115	0.841997696353879	-0.0194658161509196	16.3525301339942
MTSS1L	MTSS1L_Q765P7	Q765P7	0.781771634346865	0.841997696353879	0.0211116630731727	15.4136032437525
COL6A3	COL6A3_P12111	P12111	0.783184349786976	0.843372626940743	0.0337377887673753	14.9884200114148
ATP2B1	ATP2B1_P20020	P20020	0.783282035001799	0.843372626940743	0.0133336315630608	17.253037065749
GLTSCR2	GLTSCR2_Q9NZM5	Q9NZM5	0.78376231866005	0.843763821342128	-0.0121600326119822	15.8835964460743
SLC6A9	SLC6A9_P48067	P48067	0.784849260885176	0.844807903316273	-0.0390350186122941	11.3958264007525
RRP1	RRP1_P56182	P56182	0.78536032132806	0.845231889909089	0.0103300811084743	17.1502593914759
LENG1	LENG1_Q96BZ8	Q96BZ8	0.786437174741462	0.846202151561304	-0.0310977267949628	13.026034411138
PISD	PISD_Q9UG56	Q9UG56	0.786607574411542	0.846202151561304	0.0165431686963196	14.4362594289134
IFFO2	IFFO2_Q5TF58	Q5TF58	0.786613754972291	0.846202151561304	0.0151748714842999	14.0256040915981
SIK1	SIK1_P57059	P57059	0.786853396565455	0.846333741288682	0.105382664801315	10.1839288633992
THG1L	THG1L_Q9NWX6	Q9NWX6	0.787107505420338	0.846480850343219	-0.0138805686764094	14.5058498617934
TNPO1	TNPO1_Q92973	Q92973	0.789075317939499	0.848470613148837	-0.0114371487004625	18.2191559228787
GEMIN7	GEMIN7_Q9H840	Q9H840	0.789885692946688	0.849215408184412	-0.0152422900260447	14.4026255199659
MORC2	MORC2_Q9Y6X9	Q9Y6X9	0.790308243094448	0.849489823691087	0.0124361131817619	15.3425772098385
MAP3K7	MAP3K7_O43318	O43318	0.790376448102935	0.849489823691087	0.0194338775693641	13.4957070566417
SBNO1	SBNO1_A3KN83	A3KN83	0.791476278625582	0.85054519201623	0.0313742549616496	13.262314881764
MTPN	MTPN_P58546	P58546	0.792733504798475	0.851595884632485	0.0229178920556947	13.1986760825579
FST	FST_P19883	P19883	0.792774828226428	0.851595884632485	0.0556504650838257	11.4148298893346
NDUFB4	NDUFB4_O95168	O95168	0.792808145438282	0.851595884632485	-0.0182834033616288	17.0481686094355
ABLIM3	ABLIM3_O94929	O94929	0.793266993114758	0.851961900897702	0.0117574717563258	16.8708688710093
TRMT6	TRMT6_Q9UJA5	Q9UJA5	0.793656243007482	0.852150742004896	0.0190885333333757	15.7612335735059
IKBKE	IKBKE_Q14164	Q14164	0.793679073403229	0.852150742004896	-0.0271346602587439	12.2992849711901
APPL2	APPL2_Q8NEU8	Q8NEU8	0.79380652585165	0.852160755579435	-0.0201286456616927	14.4412488599643
TSSC4	TSSC4_Q9Y5U2	Q9Y5U2	0.794891721766878	0.853198762211911	0.0110403951127704	15.7942045066478
SUFU	SUFU_Q9UMX1	Q9UMX1	0.795402016821173	0.853619480712279	-0.017489891175142	12.6986678910803
PCDHB13	PCDHB13_Q9Y5F0	Q9Y5F0	0.795572282163792	0.853643946057849	-0.0336667340584906	12.1485264607826
TMEM43	TMEM43_Q9BTV4	Q9BTV4	0.795759835725535	0.853643946057849	-0.0141112691448306	17.8040850677635
C4orf3	C4orf3_Q8WVX3	Q8WVX3	0.795779808322572	0.853643946057849	-0.0159544264354583	14.3580103082621
LRRC59	LRRC59_Q96AG4	Q96AG4	0.796219033743981	0.853988122127427	0.0123049807640108	17.1148359030187
SVIP	SVIP_Q8NHG7	Q8NHG7	0.796996361485589	0.854694775049359	-0.0202697503328206	14.3592862454012
LEPREL1	LEPREL1_Q8IVL5	Q8IVL5	0.797208539704864	0.854795244564639	-0.00867024051690635	17.185969922772
POGLUT1	POGLUT1_Q8NBL1	Q8NBL1	0.798502738170358	0.856055692251593	-0.0141584427067478	15.9329231530274
SLC12A2	SLC12A2_P55011	P55011	0.799011351949264	0.856473683946804	0.0481459892111644	14.6867049057715
AGAP1	AGAP1_Q9UPQ3	Q9UPQ3	0.799508481449896	0.856864042228458	-0.0243332991142626	13.7439800942591
ESAM	ESAM_Q96AP7	Q96AP7	0.799613076279731	0.856864042228458	-0.0190513982680685	14.5474733329109
SMDT1	SMDT1_Q9H4I9	Q9H4I9	0.800042771475822	0.857197171160935	0.0312236183503423	14.1766659485736
ANP32E	ANP32E_Q9BTT0	Q9BTT0	0.800619355084726	0.85768755978337	-0.0232948738187826	14.4058860678916
PIK3CA	PIK3CA_P42336	P42336	0.80102305403767	0.857992622394617	-0.0180368196457419	14.0824567594282
MRPL27	MRPL27_Q9P0M9	Q9P0M9	0.801402110480236	0.858271203236999	-0.0260280215030164	15.8427304733097
MRPS11	MRPS11_P82912	P82912	0.801654330017241	0.858285173382735	0.0147094872514018	17.1264088645804
NPLOC4	NPLOC4_Q8TAT6	Q8TAT6	0.801764584597495	0.858285173382735	0.0111052510137384	15.731533596711
ESF1	ESF1_Q9H501	Q9H501	0.801772079765213	0.858285173382735	0.0192231512728753	14.0493117240274
FAM45A	FAM45A_Q8TCE6	Q8TCE6	0.802887244642212	0.8593288706616	0.0130450965696465	14.4078402274104
RPLP1	RPLP1_P05386	P05386	0.802985294861359	0.8593288706616	-0.0577693113252096	14.4274511375347
DHRS13	DHRS13_Q6UX07	Q6UX07	0.803871159170222	0.859838574577817	0.0177298732669335	15.7191713535904
SLC25A14	SLC25A14_O95258	O95258	0.804019830328942	0.859838574577817	0.0290944786965284	13.4199529089833
ANXA7	ANXA7_P20073	P20073	0.804026997242228	0.859838574577817	0.0152096226690936	18.4814607970919
GSTZ1	GSTZ1_O43708	O43708	0.804107628164685	0.859838574577817	-0.0195475267994958	14.6804357523708
TXNDC16	TXNDC16_Q9P2K2	Q9P2K2	0.80410849429348	0.859838574577817	0.0342940045467337	12.9191461779209
CCDC9	CCDC9_Q9Y3X0	Q9Y3X0	0.804176720637168	0.859838574577817	0.0120886807265173	16.8032275597428
SLAMF7	SLAMF7_Q9NQ25	Q9NQ25	0.805183591927531	0.860439969695658	-0.0718833062647217	12.8352511798085
BMP1	BMP1_P13497	P13497	0.805221931644844	0.860439969695658	-0.0302236251010974	14.7466977191887
PRPS1	PRPS1_P60891	P60891	0.805254774238812	0.860439969695658	0.0225664397512162	17.3601881520567
BCKDHA	BCKDHA_P12694	P12694	0.805274117796291	0.860439969695658	0.0140170912889594	16.788712333194
MAML2	MAML2_Q8IZL2	Q8IZL2	0.805335552451495	0.860439969695658	-0.0260584202874963	13.5221312523604
CEPT1	CEPT1_Q9Y6K0	Q9Y6K0	0.806006922367405	0.861029755361833	-0.0140869381652937	15.4709754210518
TIMM13	TIMM13_Q9Y5L4	Q9Y5L4	0.806347807961074	0.861266373501804	-0.0150706744354814	17.6447050071768
RANBP3	RANBP3_Q9H6Z4	Q9H6Z4	0.806520760917618	0.86132357798071	0.0140859393520714	16.8265881180445
PDPK1	PDPK1_O15530	O15530	0.806830013893346	0.861415811440109	-0.0236886466387194	13.6005209413492
DNAJC10	DNAJC10_Q8IXB1	Q8IXB1	0.806845943706795	0.861415811440109	0.01357660109365	17.8696591407814
UBA2	UBA2_Q9UBT2	Q9UBT2	0.807199346848093	0.861665594578594	-0.0126137578805015	16.5048489857222
MRPL12	MRPL12_P52815	P52815	0.808123260167499	0.862524219388717	0.00874342045485932	15.2041479765786
EMC9	EMC9_Q9Y3B6	Q9Y3B6	0.808445170767932	0.862740157088737	-0.0104224124910175	16.0742032530681
ZNF346	ZNF346_Q9UL40	Q9UL40	0.808684643977543	0.86281804307757	0.0584702973653144	10.2318082563889
ALG12	ALG12_Q9BV10	Q9BV10	0.808791298277444	0.86281804307757	0.0212334077383947	14.103708114559
EIF2AK4	EIF2AK4_Q9P2K8	Q9P2K8	0.80898882576153	0.86281804307757	-0.0182491322717961	13.8756467162555
BASP1	BASP1_P80723	P80723	0.808996568252937	0.86281804307757	-0.378714548386796	8.89301727010144
ACOT13	ACOT13_Q9NPJ3	Q9NPJ3	0.80944012033311	0.863163492695204	-0.0518996785292263	13.375298131125
TMEM14C	TMEM14C_Q9P0S9	Q9P0S9	0.809698364446688	0.863311262358618	0.0326235419723027	11.4532428669358
PAM	PAM_P19021	P19021	0.809990328078416	0.863428931842304	0.0120074529980396	16.0054322923686
FZD2	FZD2_Q14332	Q14332	0.810048102399323	0.863428931842304	0.0369779617465849	13.9146436769229
LIMS1	LIMS1_P48059	P48059	0.81037282773776	0.863557480301441	-0.0223509585907049	14.713984833367
SPCS3	SPCS3_P61009	P61009	0.810408115004263	0.863557480301441	0.012814263322106	16.9040892037122
ADNP2	ADNP2_Q6IQ32	Q6IQ32	0.81111751051932	0.864185751127806	0.0926838042250022	9.74036763373103
NFKBIL1	NFKBIL1_Q9UBC1	Q9UBC1	0.811853114775488	0.864841755757585	-0.0246057736675862	12.6732931648713
ARNT	ARNT_P27540	P27540	0.812098355188432	0.864868914535395	-0.0225379071098537	13.5090077087749
SHB	SHB_Q15464	Q15464	0.8121183846774	0.864868914535395	0.0664120510688839	12.3727420636803
PIP5K1A	PIP5K1A_Q99755	Q99755	0.812396524460488	0.865037421027005	0.0151057345971566	16.1958083891172
ANK2	ANK2_Q01484	Q01484	0.812592936207084	0.865096345152756	-0.0194817624067607	12.8596714773462
RAI1	RAI1_Q7Z5J4	Q7Z5J4	0.812744598076726	0.865096345152756	0.015616562569825	15.6610208079093
JOSD1	JOSD1_Q15040	Q15040	0.812811620106097	0.865096345152756	0.0196930093356791	15.7774575318326
RPL7	RPL7_P18124	P18124	0.813221144234442	0.865404533781865	0.0133658276715565	17.0553382568152
PPP4C	PPP4C_P60510	P60510	0.813662966671527	0.865746997281474	0.0100440394944989	16.4053443300424
GOSR1	GOSR1_O95249	O95249	0.813941308012555	0.865915439611057	-0.0128930232411903	17.4835395727953
FTSJ2	FTSJ2_Q9UI43	Q9UI43	0.814283984754894	0.866081840803726	0.0109410855132008	15.1025421767234
